date,tweet,day,hour,nlikes,nreplies,nretweets
3/14/2015 14:48,i hate when people worry about me i open up to my boss tonight and now she be spend the entire weekend worry about me great,6,14,3,0,4
7/24/2014 15:46,shout out to for be there for me tonight,4,15,0,0,0
7/24/2014 15:32,okay nobody out there want to talk i will just listen to my music,4,15,5,0,1
7/24/2014 15:28,please,4,15,1,0,0
7/24/2014 15:28,anybody,4,15,1,0,0
7/24/2014 15:27,who want to talk i could really use someone,4,15,2,1,1
7/19/2014 16:39,proud to say that it be almost be 1 year since i have last cut and i believe i be completely recover i have those nights but everyone do,6,16,1,0,0
4/22/2014 17:48,people like you be the reason i have fuck mental issue,2,17,6,0,2
4/22/2014 17:48,my flashbacks scare me,2,17,8,2,6
4/22/2014 17:47,i be so sick of be play do not tell me i be beautiful and then say oh yeah i be just fuck with your head cuz i think it would be funny,2,17,4,0,4
4/22/2014 17:46,do tell people my issue they cannot keep quiet,2,17,1,0,1
4/7/2014 14:56,people always say oh i be scar for life now you do not know what it be actually like to be scar for life take a walk in my shoe,1,14,3,0,5
4/7/2014 14:55,she say that it will not last forever these thoughts will go away wish they would go away now,1,14,6,0,0
4/7/2014 14:54,wish i have a way to cope with all this besides cut i be not go to relapse i cannot wish i have her so i could text her,1,14,4,0,1
4/7/2014 14:50,my thoughts actually scare me,1,14,3,0,3
4/7/2014 14:49,scar of these thoughts linger in my head,1,14,4,0,1
4/7/2014 14:48,get to see my idol the other day wish she be still here to help me with everything miss her,1,14,1,0,0
3/22/2014 14:34,if it be not for that douche i would not be the way i be today,6,14,1,0,1
3/22/2014 14:24,really cannot even describe my feel rn,6,14,1,0,1
3/22/2014 14:22,216 days clean,6,14,2,1,0
2/18/2014 9:24,2 more followers and i will be at 500 love you guy,2,9,0,0,0
2/15/2014 18:23,but i cannot sleep because that think just keep linger omg i just want to cry,6,18,1,0,4
2/15/2014 18:22,well i guess i will get some sleep,6,18,0,0,0
2/15/2014 18:19,people say forget the past but i cannot after what happen i just cannot it haunt me and it will forever,6,18,1,0,7
2/15/2014 18:18,i will just text her in the morning,6,18,0,0,0
2/15/2014 18:18,ugh i need to vent to my best friend but she be probably sleep because it be like midnight where i be,6,18,1,0,0
2/15/2014 18:17,the past haunt me,6,18,0,0,5
2/15/2014 18:17,i be never good enough for anyone,6,18,3,1,7
2/15/2014 18:15,he make me happy but i guess i be not good enough for him oh well,6,18,3,0,5
2/15/2014 18:03,182 days clean,6,18,4,0,1
1/19/2014 5:47,i be so do with everyone and everything i just want to be leave alone forever,7,5,5,0,8
1/19/2014 5:46,can i just die,7,5,3,0,3
1/19/2014 4:37,155 days clean,7,4,3,0,0
1/8/2014 15:06,stay strong guy,3,15,1,0,0
1/3/2014 14:43,my boyfriend might want to take a break,5,14,3,0,1
12/18/2013 15:54,miss my uncle so much lately rip,3,15,0,0,0
12/9/2013 16:07,you probably do not even care,1,16,3,0,6
12/8/2013 6:06,112 days clean,7,6,2,1,0
11/28/2013 17:29,just because the scar have heal do not mean the pain have,4,17,6,0,6
11/17/2013 9:17,i fuck hate you so much,7,9,1,0,3
11/10/2013 16:37,please i be like beg you i just need someone to talk to,7,16,2,1,2
11/10/2013 16:36,please anybody,7,16,2,0,2
11/10/2013 16:35,anybody out there will to listen to my problems and give me advice tonight,7,16,3,1,2
11/10/2013 16:34,or just someone to talk to,7,16,1,0,1
11/10/2013 16:34,ugh i need a therapist or something,7,16,1,0,1
11/6/2013 16:27,i miss you so much you do not even realize how much it hurt,3,16,5,0,3
11/5/2013 3:17,sorry i have not tweet in a while guy i have have alot go on,2,3,2,0,0
10/11/2013 13:45,if i could commit i probably would i be just not strong enough to,5,13,3,0,2
10/11/2013 13:45,because i cannot do that to my idol she would not want me to do that i just wish she be still here to help me,5,13,0,0,0
10/11/2013 13:40,go to start purge i be sick of be fat,5,13,2,0,2
10/8/2013 15:00,i be just so do word cannot even explain,2,15,1,0,2
10/7/2013 12:03,actually go to try to stop eat because i be do be fat,1,12,2,0,1
10/7/2013 12:02,talk about anorexia depression drug abuse and suicide in health class make me realize that i be fat ugly and i should not be here,1,12,1,1,1
10/7/2013 11:59,so many rumor be go around the school about me,1,11,0,0,3
10/3/2013 12:38,wake me up when it be all over,4,12,2,0,1
10/2/2013 14:56,why cannot my life be normal,3,14,1,0,1
10/2/2013 14:45,i be just so do,3,14,1,0,2
9/28/2013 16:40,nights be the worst,6,16,1,0,1
9/20/2013 1:13,i be so insecure it be so bad,5,1,2,0,0
9/20/2013 1:12,my first think when i walk intro school i hate everyone,5,1,1,0,2
9/19/2013 15:37,i be seriously think of end it tonight,4,15,1,0,1
9/19/2013 15:37,one of those nights where i just need someone to hug me and tell me everything be go to be okay,4,15,3,0,9
9/19/2013 14:56,all i want be to be happyhow be that so hard do people really have to put me down every single day i be just so do with everyone,4,14,0,0,0
9/19/2013 14:49,all i want be to be happy,4,14,1,0,0
9/19/2013 14:27,i be so do,4,14,0,0,0
9/12/2013 14:18,why be i even still here,4,14,0,0,3
9/1/2013 15:52,do not dare call me beautiful,7,15,27,0,16
9/1/2013 15:24,,7,15,0,0,1
9/1/2013 15:23,i wish i have someone who care,7,15,3,0,3
9/1/2013 15:22,i be so tempt to cut i do not even know why,7,15,0,0,0
8/26/2013 6:28,my mom just tell me to go play with knives and cut myself some more,1,6,0,1,0
8/20/2013 17:48,my mom do not call my cut cut she call them slice,2,17,0,0,0
8/20/2013 17:36,no okay,2,17,0,0,0
8/20/2013 16:58,do anybody else have to ice their arm after they cut,2,16,0,0,0
8/16/2013 14:52,people wonder,5,14,20,1,23
8/16/2013 14:51,maybe there be something wrong with me,5,14,24,0,16
8/16/2013 7:17,trigger warn these be from last night,5,7,4,2,3
8/15/2013 16:56,please someone dm me i be desperate for someone to talk to,4,16,0,1,0
8/15/2013 16:55,please anybody,4,16,0,1,0
8/15/2013 16:52,can someone dm me please i need to talk to someone,4,16,0,0,0
8/15/2013 14:47,fine,4,14,17,1,14
8/15/2013 13:43,why be i even here,4,13,0,0,1
8/14/2013 5:33,i know you guy do not really care none of you even talk to me anymore maybe i will just leave,3,5,0,1,0
8/14/2013 5:27,deep down i be not,3,5,28,1,24
8/14/2013 5:27,my only relief,3,5,15,0,17
8/14/2013 5:26,everyday,3,5,15,0,12
8/14/2013 5:26,it be an addiction,3,5,15,0,8
8/14/2013 5:26,i be sorry,3,5,18,0,21
8/14/2013 5:25,everytime,3,5,14,0,15
8/13/2013 5:26,sometimes i wish i have somebody who care,2,5,0,0,1
8/13/2013 5:26,my mom find out about my self harm,2,5,0,0,1
8/11/2013 8:49,you know my name not my story,7,8,0,0,0
8/10/2013 18:17,just find out that the last relationship i be in i be be cheat on every time,6,18,1,0,0
8/10/2013 16:23,my antidepressants be not work,6,16,0,0,0
8/9/2013 18:10,why be i always use,5,18,3,0,0
8/9/2013 13:33,kill me,5,13,1,0,0
8/9/2013 11:47,i just want to be put away get the fuck away from here,5,11,1,0,0
8/9/2013 11:23,someone find my blades and take them out of my room so i go out and buy 20 more,5,11,0,0,0
8/6/2013 17:07,,2,17,0,0,1
8/6/2013 17:05,i be go to be the quiet girl in school this year the one that sit in the back the one with no friends the one that hide her cut,2,17,0,0,0
8/1/2013 20:35,,4,20,0,0,0
8/1/2013 20:16,27 zodiac sign cancer,4,20,0,0,0
8/1/2013 20:14,29 longest relationship 4 months,4,20,0,0,0
8/1/2013 20:12,31 biggest wish go back in time to 1863 and watch the battle of gettysburg,4,20,0,0,1
8/1/2013 20:10,35 like yourself no,4,20,0,0,0
8/1/2013 20:08,12 lose someone special yes my aunt grace amp great noni,4,20,0,0,0
8/1/2013 20:06,4 drink no,4,20,0,0,0
8/1/2013 20:05,17 favorite artist kelly clarkson,4,20,0,0,0
8/1/2013 20:01,14 laugh until you cry nope never,4,20,0,0,0
8/1/2013 20:00,21 cookies or cake cookies,4,20,0,0,0
8/1/2013 19:59,9 cry yourself to sleep yesalot,4,19,0,0,0
8/1/2013 19:55,23 coke or sprite coke,4,19,0,0,0
8/1/2013 19:54,34 have a bf no i be single,4,19,0,0,0
8/1/2013 19:47,39 believe in ghost yes i be actually a ghost hunter haha,4,19,0,0,0
8/1/2013 19:45,3 self harm yes,4,19,0,0,0
8/1/2013 19:45,2 do drug no,4,19,0,0,0
8/1/2013 19:45,30 biggest insecurity my weight,4,19,0,0,0
8/1/2013 19:44,8 have sex yes,4,19,0,0,0
8/1/2013 19:43,11 take pills for no reason yes,4,19,0,0,0
8/1/2013 19:40,26 age i be 15,4,19,0,0,0
8/1/2013 19:35,i be bore so dm me number amp i will answer them as my tweet if i do not do them tonight ill do it in the morning,4,19,10,0,5
8/1/2013 19:20,i really be,4,19,9,0,9
8/1/2013 19:14,this will be my happy place,4,19,11,0,7
8/1/2013 19:13,imagine this this be my everyday life,4,19,21,1,10
8/1/2013 19:13,literally,4,19,10,0,7
8/1/2013 19:13,nobody ever really ask,4,19,10,0,6
8/1/2013 19:12,i be that girl,4,19,19,1,14
8/1/2013 19:11,i draw too,4,19,18,0,8
8/1/2013 18:02,it show that they care,4,18,0,0,0
8/1/2013 18:01,my friends try stop me from buy blades today they both try pull me out of the store it do not work but at least they try,4,18,0,0,0
8/1/2013 17:58,i be more break than you think,4,17,7,0,11
8/1/2013 17:58,i be that girl,4,17,12,1,12
8/1/2013 17:57,i be just tire,4,17,8,1,6
8/1/2013 17:57,i be use to it,4,17,10,1,13
8/1/2013 17:56,nobody ever ask me about my scar they probably do not care,4,17,9,0,11
8/1/2013 17:55,i have always want someone to hug me and tell me it be go to be okay but it never happen amp it probably never will,4,17,10,0,10
8/1/2013 17:54,it be sad but it be the truth,4,17,6,0,6
8/1/2013 17:54,i be alone,4,17,12,0,9
8/1/2013 16:06,my depression really kick in late at night,4,16,0,0,0
8/1/2013 16:04,people always say stay strong kid but it be just not that easy,4,16,0,0,1
8/1/2013 16:03,i do not want to fight this war in my head anymore,4,16,0,0,0
8/8/2021 5:05,i want a warm chocolate chip cookie to go down on me,7,5,1549,8,250
8/8/2021 5:05,my face be annoy,7,5,2489,8,726
8/7/2021 18:03,she die as she livedwondering whether she be tire or die,6,18,3493,1,961
8/7/2021 18:00,i really should,6,18,229,5,12
8/7/2021 17:57,so much stuff be a piece of shit,6,17,1219,3,330
8/7/2021 17:50,horoscope fuck,6,17,4929,8,1469
8/7/2021 17:44,superdoom,6,17,397,2,42
8/7/2021 13:24,my first reaction to anything be oh no,6,13,7382,11,1686
8/6/2021 18:21,it be embarrass that i still exist,5,18,6071,15,2077
8/6/2021 13:47,tuesday i will be read poems talk abt poetic shit online register here,5,13,71,2,3
8/5/2021 16:18,ceo of obsessive thoughts,4,16,4574,4,1340
8/5/2021 5:54,ah what be this oh yes a mistake i have not learn from,4,5,3227,1,1093
8/5/2021 5:53,tire but also tire,4,5,3812,2,1634
8/5/2021 5:51,i be annoy about more annoy stuff than you,4,5,1009,2,215
8/5/2021 5:46,u200dtonight in los angeles irl u200d,4,5,91,1,1
8/4/2021 8:16,hello it be i my own worst enemy,3,8,5248,6,1876
8/3/2021 7:33,for years i have be obsess about dudu one of the protagonists of s leave society,2,7,135,7,5
8/3/2021 6:18,milk feed be out in paperback today,2,6,117,2,2
8/2/2021 8:55,fuck the mean of life,1,8,5562,8,1832
8/2/2021 8:52,gear up for a big relaunch of my psyche,1,8,888,3,184
8/2/2021 8:45,when someone ask how be you,1,8,2941,11,875
8/1/2021 14:19,felt good for a second but then it go away,7,14,7689,12,2755
8/1/2021 9:26,ever just feel paranoid for your entire life,7,9,5636,6,1666
7/31/2021 12:58,have the hard conversations but with myself,6,12,6063,6,1830
7/31/2021 5:11,can you tell that i be scar you hate me,6,5,2712,0,587
7/31/2021 5:08,i be more than will to be neurotic and paranoid,6,5,1221,1,232
7/30/2021 20:34,people like to feel a part of something stupid,5,20,1827,3,381
7/30/2021 20:20,so beautiful,5,20,1046,1,131
7/30/2021 18:31,i do not ask for help because then i have to deal with people,5,18,8507,11,2412
7/29/2021 9:30,it be like i hate myself but i cannot get enough,4,9,3841,7,1031
7/28/2021 20:25,why because i have no selfesteem,3,20,3422,4,929
7/28/2021 20:25,the miracle of life be annoy,3,20,2449,5,660
7/28/2021 16:01,small talk be always the worst thing that ever happen to me,3,16,4124,3,948
7/27/2021 20:34,i be do well except for everything i do not want to talk about because i be in denial,2,20,8160,6,2913
7/27/2021 9:24,be obsess with you have be a real pleasure,2,9,5790,12,1267
7/26/2021 19:41,my hearts desire be like bad for me,1,19,3766,4,1139
7/26/2021 14:23,cannot tell if this be depression or emotional progress,1,14,8281,9,2640
7/25/2021 20:56,we get the mystical origins we think we deserve,7,20,1038,1,166
7/25/2021 12:21,i do not love my body,7,12,5014,33,1150
7/24/2021 14:23,i do not know how to live in the world,6,14,7145,27,2430
7/23/2021 19:32,people be always like it be go to be ok when they have no idea,5,19,6758,14,2354
7/22/2021 19:13,i love it when i do not know you,4,19,5283,5,1424
7/22/2021 14:24,it be always nice to spend an even in hell,4,14,2411,5,591
7/22/2021 8:54,listen it be not my fault i do not love myself,4,8,4700,6,1244
7/21/2021 20:30,help i cannot stop think,3,20,6670,18,2396
7/21/2021 5:11,let us just pretend i can control the uncontrollable,3,5,4411,1,1551
7/21/2021 4:58,me and the amaze katherine be go to talk about the frasier finale and i will read poems thank you,3,4,85,2,3
7/20/2021 18:18,milk feed now in paperback august 3,2,18,144,3,7
7/20/2021 12:02,i do not understand how people just like do stuff,2,12,4381,7,1111
7/20/2021 6:25,i regret to inform you that i be awake,2,6,5192,2,1509
7/19/2021 18:28,i be bear not ready,1,18,4655,8,1319
7/18/2021 20:03,what do you mean you do not think it be weird we be alive,7,20,5339,6,1390
7/18/2021 13:18,here let me just rip my heart out and give it to you,7,13,4614,8,1261
7/17/2021 13:27,i do not care what anyone think about me except i totally do,6,13,4743,7,1197
7/16/2021 9:12,one time i be chill and it very badly,5,9,1825,5,403
7/15/2021 7:42,i have never relax,4,7,7053,14,1682
7/14/2021 18:17,i do not care if it be a healthy feel or an unhealthy feel i just do not want it,3,18,5091,5,1508
7/13/2021 13:40,your performance of pretend to care be spectacular,2,13,4946,12,1260
7/13/2021 7:18,be awake for an hour so it be time to go back to sleep,2,7,3962,12,979
7/12/2021 16:16,i be like a sponge that do not know how to absorb anything good,1,16,4322,7,1268
7/12/2021 14:39,i be over it i say because i would clearly never be over it,1,14,5381,6,1531
7/11/2021 22:36,i do not want to know how i feel,7,22,5578,8,1817
7/10/2021 19:55,i mean i be never not go through a difficult time,6,19,4560,9,1270
7/10/2021 19:47,i love set boundaries and then be annoy by them,6,19,2677,4,619
7/10/2021 19:41,no i do not remember how to dress myself,6,19,1249,3,204
7/10/2021 19:34,insecurity be forever,6,19,4613,8,1399
7/5/2021 20:34,no of course i do not tell you my feel be hurt,1,20,8019,6,2311
7/4/2021 18:02,i hate that we have a connection,7,18,8567,8,2061
7/4/2021 6:22,and it be back,7,6,352,13,13
7/3/2021 18:25,i have a headache probably because i exist,6,18,13557,17,4772
7/2/2021 6:28,go back to bed forever,5,6,5455,9,1824
7/1/2021 20:22,probably cry,4,20,5346,15,1738
6/30/2021 20:20,i know feel cannot kill you but like i kind of feel like they can,3,20,5252,8,1734
6/30/2021 20:18,what if i never stop grieve and then i die and still have to keep grieve,3,20,2017,6,532
6/30/2021 20:13,i be call on my feel to please stop,3,20,3917,7,1243
6/30/2021 20:10,it be always the anniversary of some dumb shit i have do,3,20,3514,5,993
6/30/2021 20:00,i like the denial stage better than whatever this one be,3,20,2233,3,566
6/30/2021 19:59,why be i not excite about my inner beauty,3,19,1132,3,205
6/30/2021 19:56,you be damn right i never leave my comfort zone,3,19,3171,6,809
6/24/2021 17:14,thank but i will be my own worst enemy,4,17,7254,7,2301
6/23/2021 7:01,bring your own serotonin,3,7,5821,15,1524
6/22/2021 20:00,say something nice to myself but then be like you be wrong,2,20,3994,6,981
6/21/2021 19:58,be it cool if i channel my anxiety into be obsess with you,1,19,4780,12,1006
6/20/2021 13:29,what the fuck be everything,7,13,9260,20,3768
6/19/2021 8:19,i do not really see the point of me,6,8,8377,25,2897
6/18/2021 14:13,take shit personally so i can feel like i matter,5,14,4459,8,1101
6/18/2021 12:09,,5,12,244,2,5
6/17/2021 16:49,think about skincare and death,4,16,9906,26,3418
6/17/2021 8:02,the seven stag of get out of bed,4,8,2950,5,647
6/17/2021 7:59,rejoin society honey i never join,4,7,2834,4,796
6/17/2021 7:57,no human interactions thank,4,7,4973,7,1634
6/17/2021 7:48,aug 10 cometh superdoom an anthology of my poems ft the good shit from my 3 out of print cult booksmother meat heart amp scarecroneamp last sext new intro by me get a sign copy,4,7,198,3,9
6/17/2021 7:24,forgive myself but then forget,4,7,2960,1,791
6/16/2021 20:26,what be wrong with me the musical,3,20,4767,7,1458
6/16/2021 10:27,university of avoid feel,3,10,4634,13,1182
6/16/2021 9:29,i mean fuck everything kind of,3,9,6103,6,2051
6/15/2021 15:09,well today be already destroy so might as well fuck it up some more,2,15,4392,8,1344
6/14/2021 13:08,watch myself get more insecure in slow motion,1,13,6557,8,1976
6/13/2021 11:21,when people talk about selflove i feel like they be joke,7,11,5930,13,1369
6/13/2021 4:55,someone send me love and light but i never get the package,7,4,2066,7,376
6/12/2021 21:21,i love get attention and pretend i do not care about get attention,6,21,4484,13,1078
6/12/2021 18:06,awwww look at these cute red flag,6,18,6451,17,1549
6/12/2021 14:32,sorry i cannot i be contemplate my cosmic aloneness,6,14,3649,3,1005
6/11/2021 16:05,reminder that after 5 minutes i always want to leave,5,16,4312,7,1043
6/10/2021 12:54,i never do trust hope,4,12,4212,13,1091
6/10/2021 3:32,say no to everything,4,3,4794,11,1405
6/10/2021 3:23,i be a silence addict i need more and more silence just to maintain,4,3,4865,10,1448
6/8/2021 15:24,try to figure out what to regret,2,15,3948,8,1209
6/8/2021 15:23,i do not have selfesteem but i do have an ego,2,15,5804,9,1685
5/29/2021 20:53,what do stay strong mean and do i have to,6,20,5179,21,1601
5/29/2021 20:46,do i support the politics and value of people i be follow honey i do not even know who the fuck i be follow,6,20,1612,2,201
5/29/2021 20:06,what be the point yo,6,20,3476,19,1112
5/29/2021 16:15,anxiety or it do not happen,6,16,7317,21,1749
5/28/2021 19:20,do not be paranoid nah i will be paranoid,5,19,4550,7,1146
5/28/2021 11:22,when people be nice to me i panic,5,11,9898,26,2751
5/27/2021 20:41,i be not brave i be just impulsive,4,20,14938,13,3813
5/26/2021 19:21,be i go to get in trouble for be me,3,19,6368,18,1973
5/26/2021 10:24,i be be true to myself by sleep all the time,3,10,5498,5,1649
5/26/2021 7:06,i be very no,3,7,3068,2,928
5/26/2021 5:01,feel slightly off so obviously die,3,5,4346,3,1268
5/25/2021 12:43,power by insecurity,2,12,4504,4,1340
5/24/2021 16:14,come hang out with my anxiety,1,16,6751,9,2055
5/24/2021 11:49,when i hear people talk i honestly feel like i be from another planet,1,11,5203,10,1388
5/23/2021 13:24,let us feel bad for each other,7,13,8401,11,1398
5/22/2021 20:51,if i be a tree i feel like it would not be that cool of a tree,6,20,2289,15,420
5/22/2021 19:11,i be fine to be around people for five minutes or less,6,19,4814,12,1224
5/22/2021 15:21,this be a long apocalypse,6,15,5677,12,1868
5/22/2021 8:55,my version of impulse control be just regret,6,8,6565,5,1163
5/21/2021 18:13,university of existential aloneness,5,18,4282,2,1019
5/21/2021 8:01,i do not trust life,5,8,5625,19,1990
5/20/2021 18:41,q be everything get shittier a yes,4,18,5140,6,1712
5/20/2021 17:54,no i cannot just face reality,4,17,4489,10,1367
5/19/2021 20:40,sorry but i hate everything more than you do,3,20,3873,9,969
5/19/2021 18:08,bad decisions be so excite,3,18,9677,23,3142
5/18/2021 15:39,not sure how to exist,2,15,10811,31,4272
5/17/2021 20:59,i give great advice to everyone except me,1,20,6378,19,2025
5/17/2021 13:21,we should lose hope together,1,13,9695,31,1683
5/16/2021 20:13,when you realize the person you be obsess with be just a person it be sad,7,20,6998,15,1235
5/15/2021 14:35,no of course i do not know what i want,6,14,7512,14,2509
5/15/2021 13:38,it feel good to know you suck now,6,13,3985,8,883
5/14/2021 8:33,i never know what i be feel because i do not want to,5,8,11287,12,2621
5/13/2021 20:30,spoiler existential crisis,4,20,4448,1,1403
5/13/2021 11:55,high on regret,4,11,3531,5,1084
5/12/2021 20:58,no i be not go to feel my feel,3,20,6139,4,1698
5/11/2021 16:15,will reveal my need make me unloveable stay tune for the thrill conclusion,2,16,3484,7,739
5/11/2021 16:08,i feel confuse but too tire to grapple with the confusion which be in a strange way a relief,2,16,2722,2,717
5/11/2021 15:57,we love you gian,2,15,98,0,4
5/10/2021 12:02,oh look it be a hell of my own make,1,12,6482,6,1987
5/9/2021 14:14,no i do not know what the fuck be go on what do i look like someone who know what the fuck be go on,7,14,5509,10,1810
5/8/2021 18:29,i be cool when i be alone,6,18,7653,10,2180
5/7/2021 21:35,whisper during sex do my stupid life look ok online,5,21,3005,8,446
5/7/2021 12:32,i like it when i do not know you exist,5,12,6518,10,1670
5/6/2021 6:31,i love when i be not awake,4,6,21994,30,5045
5/5/2021 17:20,be alive seem weird,3,17,6752,16,2034
5/5/2021 12:10,i can only do like half a thing per day,3,12,7375,16,1964
5/4/2021 19:22,maybe i be not suppose to be ok,2,19,8793,13,2836
5/4/2021 10:19,by relax i mean anxious,2,10,13426,9,2526
5/3/2021 18:17,i fear miss out and be include,1,18,5801,7,1301
5/2/2021 19:52,sorry i cannot i be compare myself to strangers on the internet,7,19,17305,20,2664
5/2/2021 11:29,why yes yes i do hate everything thank you for ask,7,11,5202,3,1531
5/1/2021 20:52,when something appear good it be usually bad,6,20,3702,3,957
5/1/2021 19:26,the best advice i can give you be do not listen to me,6,19,4530,12,1249
4/30/2021 19:10,let us roleplay you not be an asshole,5,19,5568,12,1387
4/30/2021 14:38,three years ago my friend come over and eat a banana at my house and we start write a thing and it become a thing,5,14,454,9,18
4/29/2021 17:25,if you need me i will be worry about shit beyond my control,4,17,7889,4,2464
4/29/2021 13:19,may i interest you in my passive aggressive attempt to be sort of okay,4,13,4102,11,936
4/28/2021 15:23,come soon disappointment,3,15,16587,23,3558
4/28/2021 8:48,hello humans my book be on sale,3,8,194,0,13
4/27/2021 21:31,i will give me something to cry about,2,21,5368,6,1439
4/27/2021 14:22,the future be annoy,2,14,5264,11,1599
4/27/2021 6:48,i would consider get out of bed if the world be another bed,2,6,4112,5,1078
4/26/2021 19:18,i would like to be more attractive,1,19,18254,53,2586
4/26/2021 11:17,other people make me feel the very loneliest,1,11,5116,5,1281
4/25/2021 13:42,be we dead,7,13,10525,137,2011
4/25/2021 7:44,when someone flirt with me i be like do not distract me from the existential truth of my mortal aloneness unless you be ready to expand into the size and shape of the void and stay there,7,7,2957,9,700
4/25/2021 7:35,i like to greet the new day by go back to bed,7,7,3355,3,915
4/25/2021 7:31,this book good,7,7,178,2,3
4/24/2021 20:07,everyone like it so i know it be bad,6,20,2400,4,463
4/24/2021 19:09,listen i have have enough opportunities to grow,6,19,2011,1,367
4/24/2021 19:08,my selfdoubt be beautiful,6,19,5331,3,722
4/24/2021 9:40,i fear the unknown and the know,6,9,5369,8,1592
4/23/2021 14:40,spoiler nature hat us,5,14,2758,14,510
4/23/2021 9:37,proud supporter of the i do not ask to be bear defense,5,9,4335,7,1220
4/22/2021 21:41,it be all good me lie,4,21,15407,18,3539
4/21/2021 21:40,i reject me before you do,3,21,8661,11,2371
4/21/2021 13:28,when i be eat in a bathroom that be the real me,3,13,1586,10,180
4/21/2021 12:11,oh god the fuck future,3,12,5857,10,1852
4/20/2021 19:01,sometimes i remember i exist and i be just like oh no,2,19,19595,25,4363
4/20/2021 18:54,let us softly destroy my life,2,18,3538,5,921
4/20/2021 18:41,i invent freeze yogurt,2,18,742,9,48
4/20/2021 16:36,be i actually suppose to like live my life,2,16,4936,4,1382
4/20/2021 16:18,when something good be about to happen i feel like it be already over,2,16,3874,11,982
4/19/2021 18:37,i pretend to be strong so people will leave me alone,1,18,7666,14,2066
4/19/2021 8:35,can already tell that my fate be go to be annoy,1,8,2452,2,526
4/18/2021 20:52,when i be alone i be almost okay,7,20,5490,9,1315
4/18/2021 16:26,house of the rise anxiety,7,16,10694,8,2015
4/17/2021 12:44,someone ask me how i be do and i tell them and it be way too much,6,12,5111,7,1098
4/17/2021 6:39,i hate when the things i need to do to stay alive interfere with my dissociation,6,6,3491,4,945
4/17/2021 6:03,let me know what i can do to make you like me,6,6,2908,12,686
4/17/2021 5:58,here i make you this mistake,6,5,2099,4,434
4/17/2021 5:51,have a nightmare that i have to talk to people,6,5,2899,11,568
4/17/2021 5:48,imagine think you be right about anything,6,5,2371,9,480
4/16/2021 19:03,what be this oh just my core underlie issue,5,19,2033,0,414
4/16/2021 8:44,have fun feel your feel i will be over here avoid mine,5,8,4003,7,1108
4/16/2021 8:01,be alive feel like a problem,5,8,17308,27,3904
4/15/2021 18:02,i mean i would not hang out with me,4,18,4008,9,932
4/15/2021 15:17,i rectify this with my ouvre,4,15,359,4,14
4/15/2021 15:07,everything annoy,4,15,4870,10,1828
4/15/2021 14:20,teach me how to leave the house,4,14,3729,13,915
4/15/2021 4:07,i prefer to not do anything about my problems but still worry about them,4,4,5370,5,1727
4/15/2021 3:52,let us ignore everything,4,3,13980,27,3515
4/14/2021 10:59,what do you mean do not vent about the person who break your heart to the person who break your heart,3,10,4657,20,535
4/14/2021 10:52,the best years of my life be not that great,3,10,9893,13,1649
4/14/2021 10:48,my mom hi me i be bear nonconsensually,3,10,3582,6,847
4/13/2021 19:58,i do not like anyone or me,2,19,5642,16,1472
4/13/2021 13:14,too tire to learn to love myself,2,13,5751,9,1539
4/12/2021 18:18,i keep make little noise like grnnghgh just to make sure i be still alive,1,18,2430,7,506
4/12/2021 18:14,if it be bad i assume it be about me,1,18,4294,8,1045
4/12/2021 10:57,heal loneliness with isolation,1,10,8384,12,2675
4/12/2021 8:03,i keep mean to be a different person,1,8,8967,10,1424
4/10/2021 16:33,stay strong seem fake and unnecessary,6,16,5246,18,1548
4/10/2021 16:31,i fuck love cry i just forget that i love it,6,16,3528,4,739
4/10/2021 16:30,want to see a video of my father okay,6,16,150,6,1
4/10/2021 16:24,what do stay strong even mean,6,16,5698,39,1385
4/6/2021 18:44,i be tire of keep it together and i be not even keep it together,2,18,13296,19,5049
4/6/2021 18:40,whatever i be do i be actually cry,2,18,3490,6,1015
4/6/2021 18:37,do not forget to take your antidepressants,2,18,3448,21,845
4/6/2021 18:37,buy my book fuckheads,2,18,692,14,41
4/6/2021 18:32,think about death and my hair at the same damn time,2,18,10166,10,1689
4/5/2021 10:11,a corporation be try to give me a lecture about empathy,1,10,1224,4,175
4/5/2021 10:04,selfquarantining 4ever,1,10,2526,2,636
4/5/2021 9:53,forget to drink water for a year,1,9,4683,13,899
4/5/2021 9:52,i be not moisturize hydrate or fill with selflove and it be fine,1,9,4442,6,1190
4/4/2021 20:30,imagine if this become one of those positive affirmations account lolol,7,20,1704,21,79
4/3/2021 6:52,ok that be enough today for me go back to bed,6,6,4519,10,1452
4/3/2021 6:51,make the mistake of wake up,6,6,17737,42,3505
4/1/2021 22:27,can we have a zoom meet about why you reject me,4,22,2943,7,466
4/1/2021 22:21,sometimes i be like maybe i do not have depression anymore and then i do,4,22,9731,18,2499
4/1/2021 13:33,guilty,4,13,1162,2,92
3/31/2021 15:15,sad,3,15,5390,22,1768
3/31/2021 4:33,oh look it be a loss of interest in things i once enjoy,3,4,8762,6,3045
3/30/2021 12:06,i be basically just a nap wait to happen,2,12,4365,5,1325
3/30/2021 12:05,be you subtweeting me i do not know be i,2,12,1126,5,190
3/30/2021 12:04,tonight will be good febos rule,2,12,72,0,1
3/30/2021 12:02,i be still afraid of my own feel the musical,2,12,2363,2,559
3/30/2021 12:00,the 500000 stag of grief,2,12,6888,10,994
